18540740	Item	Vice President Cheney Meets with Secretary Michael Chertoff aboard Air Force Two	Photographs and other Graphic Materials	9	8	2005	Hard Drive	Preservation-Reproduction-Reference	Magnetic Disk	2014-0012-F	V090805DB-0064	This is the roll and frame number assigned by the White House Photo Office.	7348483	M1Hi_j0188.JPG	Vice President Cheney Meets with Secretary Michael Chertoff aboard Air Force Two	9	8	2005	V090805DB-0064	M1Hi_j0188.JPG
18540741	Item	Vice President Cheney Meets with Secretary Michael Chertoff aboard Air Force Two	Photographs and other Graphic Materials	9	8	2005	Hard Drive	Preservation-Reproduction-Reference	Magnetic Disk	2014-0012-F	V090805DB-0070	This is the roll and frame number assigned by the White House Photo Office.	7348483	M1Hi_j0200.JPG	Vice President Cheney Meets with Secretary Michael Chertoff aboard Air Force Two	9	8	2005	V090805DB-0070	M1Hi_j0200.JPG
18540742	Item	Vice President Cheney Meets with Secretary Michael Chertoff aboard Air Force Two	Photographs and other Graphic Materials	9	8	2005	Hard Drive	Preservation-Reproduction-Reference	Magnetic Disk	2014-0012-F	V090805DB-0071	This is the roll and frame number assigned by the White House Photo Office.	7348483	M1Hi_j0202.JPG	Vice President Cheney Meets with Secretary Michael Chertoff aboard Air Force Two	9	8	2005	V090805DB-0071	M1Hi_j0202.JPG
18540743	Item	Vice President Cheney Meets with Secretary Michael Chertoff aboard Air Force Two	Photographs and other Graphic Materials	9	8	2005	Hard Drive	Preservation-Reproduction-Reference	Magnetic Disk	2014-0012-F	V090805DB-0072	This is the roll and frame number assigned by the White House Photo Office.	7348483	M1Hi_j0204.JPG	Vice President Cheney Meets with Secretary Michael Chertoff aboard Air Force Two	9	8	2005	V090805DB-0072	M1Hi_j0204.JPG
18540744	Item	Vice President Cheney Meets with Secretary Michael Chertoff aboard Air Force Two	Photographs and other Graphic Materials	9	8	2005	Hard Drive	Preservation-Reproduction-Reference	Magnetic Disk	2014-0012-F	V090805DB-0079	This is the roll and frame number assigned by the White House Photo Office.	7348483	M1Hi_j0218.JPG	Vice President Cheney Meets with Secretary Michael Chertoff aboard Air Force Two	9	8	2005	V090805DB-0079	M1Hi_j0218.JPG
18540745	Item	Vice President Cheney Meets with Secretary Michael Chertoff aboard Air Force Two	Photographs and other Graphic Materials	9	8	2005	Hard Drive	Preservation-Reproduction-Reference	Magnetic Disk	2014-0012-F	V090805DB-0080	This is the roll and frame number assigned by the White House Photo Office.	7348483	M1Hi_j0220.JPG	Vice President Cheney Meets with Secretary Michael Chertoff aboard Air Force Two	9	8	2005	V090805DB-0080	M1Hi_j0220.JPG
18540746	Item	Vice President Cheney Meets with Secretary Michael Chertoff aboard Air Force Two	Photographs and other Graphic Materials	9	8	2005	Hard Drive	Preservation-Reproduction-Reference	Magnetic Disk	2014-0012-F	V090805DB-0081	This is the roll and frame number assigned by the White House Photo Office.	7348483	M1Hi_j0222.JPG	Vice President Cheney Meets with Secretary Michael Chertoff aboard Air Force Two	9	8	2005	V090805DB-0081	M1Hi_j0222.JPG
18540747	Item	Vice President Cheney Meets with Secretary Michael Chertoff aboard Air Force Two	Photographs and other Graphic Materials	9	8	2005	Hard Drive	Preservation-Reproduction-Reference	Magnetic Disk	2014-0012-F	V090805DB-0082	This is the roll and frame number assigned by the White House Photo Office.	7348483	M1Hi_j0224.JPG	Vice President Cheney Meets with Secretary Michael Chertoff aboard Air Force Two	9	8	2005	V090805DB-0082	M1Hi_j0224.JPG
18540748	Item	Vice President Cheney, Secretary Michael Chertoff, Lynne Cheney, and Attorney General Alberto Gonzales Disembark from Air Force Two	Photographs and other Graphic Materials	9	8	2005	Hard Drive	Preservation-Reproduction-Reference	Magnetic Disk	2014-0012-F	V090805DB-0089	This is the roll and frame number assigned by the White House Photo Office.	7348483	M1Hi_j0238.JPG	Vice President Cheney, Secretary Michael Chertoff, Lynne Cheney, and Attorney General Alberto Gonzales Disembark from Air Force Two	9	8	2005	V090805DB-0089	M1Hi_j0238.JPG
18540749	Item	Vice President Cheney, Secretary Michael Chertoff, Lynne Cheney, and Attorney General Alberto Gonzales Disembark from Air Force Two	Photographs and other Graphic Materials	9	8	2005	Hard Drive	Preservation-Reproduction-Reference	Magnetic Disk	2014-0012-F	V090805DB-0090	This is the roll and frame number assigned by the White House Photo Office.	7348483	M1Hi_j0240.JPG	Vice President Cheney, Secretary Michael Chertoff, Lynne Cheney, and Attorney General Alberto Gonzales Disembark from Air Force Two	9	8	2005	V090805DB-0090	M1Hi_j0240.JPG
18540750	Item	Vice President Cheney, Secretary Michael Chertoff, Lynne Cheney, and Attorney General Alberto Gonzales Disembark from Air Force Two	Photographs and other Graphic Materials	9	8	2005	Hard Drive	Preservation-Reproduction-Reference	Magnetic Disk	2014-0012-F	V090805DB-0091	This is the roll and frame number assigned by the White House Photo Office.	7348483	M1Hi_j0242.JPG	Vice President Cheney, Secretary Michael Chertoff, Lynne Cheney, and Attorney General Alberto Gonzales Disembark from Air Force Two	9	8	2005	V090805DB-0091	M1Hi_j0242.JPG
18540751	Item	Vice President Cheney with Secretary Michael Chertoff and Attorney General Alberto Gonzales Arrives in Gulfport, Mississippi	Photographs and other Graphic Materials	9	8	2005	Hard Drive	Preservation-Reproduction-Reference	Magnetic Disk	2014-0012-F	V090805DB-0092	This is the roll and frame number assigned by the White House Photo Office.	7348483	M1Hi_j0244.JPG	Vice President Cheney with Secretary Michael Chertoff and Attorney General Alberto Gonzales Arrives in Gulfport, Mississippi	9	8	2005	V090805DB-0092	M1Hi_j0244.JPG
18540752	Item	Vice President Cheney with Secretary Michael Chertoff and Attorney General Alberto Gonzales Arrives in Gulfport, Mississippi	Photographs and other Graphic Materials	9	8	2005	Hard Drive	Preservation-Reproduction-Reference	Magnetic Disk	2014-0012-F	V090805DB-0093	This is the roll and frame number assigned by the White House Photo Office.	7348483	M1Hi_j0246.JPG	Vice President Cheney with Secretary Michael Chertoff and Attorney General Alberto Gonzales Arrives in Gulfport, Mississippi	9	8	2005	V090805DB-0093	M1Hi_j0246.JPG
18540753	Item	Vice President Cheney with Secretary Michael Chertoff and Attorney General Alberto Gonzales Arrives in Gulfport, Mississippi	Photographs and other Graphic Materials	9	8	2005	Hard Drive	Preservation-Reproduction-Reference	Magnetic Disk	2014-0012-F	V090805DB-0094	This is the roll and frame number assigned by the White House Photo Office.	7348483	M1Hi_j0248.JPG	Vice President Cheney with Secretary Michael Chertoff and Attorney General Alberto Gonzales Arrives in Gulfport, Mississippi	9	8	2005	V090805DB-0094	M1Hi_j0248.JPG
18540754	Item	Vice President Cheney with Secretary Michael Chertoff and Attorney General Alberto Gonzales Arrives in Gulfport, Mississippi	Photographs and other Graphic Materials	9	8	2005	Hard Drive	Preservation-Reproduction-Reference	Magnetic Disk	2014-0012-F	V090805DB-0095	This is the roll and frame number assigned by the White House Photo Office.	7348483	M1Hi_j0250.JPG	Vice President Cheney with Secretary Michael Chertoff and Attorney General Alberto Gonzales Arrives in Gulfport, Mississippi	9	8	2005	V090805DB-0095	M1Hi_j0250.JPG
18540755	Item	Vice President Cheney with Secretary Michael Chertoff and Attorney General Alberto Gonzales Arrives in Gulfport, Mississippi	Photographs and other Graphic Materials	9	8	2005	Hard Drive	Preservation-Reproduction-Reference	Magnetic Disk	2014-0012-F	V090805DB-0096	This is the roll and frame number assigned by the White House Photo Office.	7348483	M1Hi_j0252.JPG	Vice President Cheney with Secretary Michael Chertoff and Attorney General Alberto Gonzales Arrives in Gulfport, Mississippi	9	8	2005	V090805DB-0096	M1Hi_j0252.JPG
18540756	Item	Vice President Cheney with Secretary Michael Chertoff and Attorney General Alberto Gonzales Arrives in Gulfport, Mississippi	Photographs and other Graphic Materials	9	8	2005	Hard Drive	Preservation-Reproduction-Reference	Magnetic Disk	2014-0012-F	V090805DB-0097	This is the roll and frame number assigned by the White House Photo Office.	7348483	M1Hi_j0254.JPG	Vice President Cheney with Secretary Michael Chertoff and Attorney General Alberto Gonzales Arrives in Gulfport, Mississippi	9	8	2005	V090805DB-0097	M1Hi_j0254.JPG
18540757	Item	Vice President Cheney with Secretary Michael Chertoff and Attorney General Alberto Gonzales Arrives in Gulfport, Mississippi	Photographs and other Graphic Materials	9	8	2005	Hard Drive	Preservation-Reproduction-Reference	Magnetic Disk	2014-0012-F	V090805DB-0098	This is the roll and frame number assigned by the White House Photo Office.	7348483	M1Hi_j0001.JPG	Vice President Cheney with Secretary Michael Chertoff and Attorney General Alberto Gonzales Arrives in Gulfport, Mississippi	9	8	2005	V090805DB-0098	M1Hi_j0001.JPG
18540758	Item	Vice President Cheney with Secretary Michael Chertoff and Attorney General Alberto Gonzales Arrives in Gulfport, Mississippi	Photographs and other Graphic Materials	9	8	2005	Hard Drive	Preservation-Reproduction-Reference	Magnetic Disk	2014-0012-F	V090805DB-0099	This is the roll and frame number assigned by the White House Photo Office.	7348483	M1Hi_j0003.JPG	Vice President Cheney with Secretary Michael Chertoff and Attorney General Alberto Gonzales Arrives in Gulfport, Mississippi	9	8	2005	V090805DB-0099	M1Hi_j0003.JPG
18540759	Item	Vice President Cheney with Secretary Michael Chertoff and Attorney General Alberto Gonzales Arrives in Gulfport, Mississippi	Photographs and other Graphic Materials	9	8	2005	Hard Drive	Preservation-Reproduction-Reference	Magnetic Disk	2014-0012-F	V090805DB-0100	This is the roll and frame number assigned by the White House Photo Office.	7348483	M1Hi_j0005.JPG	Vice President Cheney with Secretary Michael Chertoff and Attorney General Alberto Gonzales Arrives in Gulfport, Mississippi	9	8	2005	V090805DB-0100	M1Hi_j0005.JPG
18540760	Item	Vice President Cheney with Secretary Michael Chertoff and Attorney General Alberto Gonzales Arrives in Gulfport, Mississippi	Photographs and other Graphic Materials	9	8	2005	Hard Drive	Preservation-Reproduction-Reference	Magnetic Disk	2014-0012-F	V090805DB-0101	This is the roll and frame number assigned by the White House Photo Office.	7348483	M1Hi_j0007.JPG	Vice President Cheney with Secretary Michael Chertoff and Attorney General Alberto Gonzales Arrives in Gulfport, Mississippi	9	8	2005	V090805DB-0101	M1Hi_j0007.JPG
18540761	Item	Vice President Cheney with Secretary Michael Chertoff and Attorney General Alberto Gonzales Arrives in Gulfport, Mississippi	Photographs and other Graphic Materials	9	8	2005	Hard Drive	Preservation-Reproduction-Reference	Magnetic Disk	2014-0012-F	V090805DB-0102	This is the roll and frame number assigned by the White House Photo Office.	7348483	M1Hi_j0009.JPG	Vice President Cheney with Secretary Michael Chertoff and Attorney General Alberto Gonzales Arrives in Gulfport, Mississippi	9	8	2005	V090805DB-0102	M1Hi_j0009.JPG
18540762	Item	Vice President Cheney with Secretary Michael Chertoff and Attorney General Alberto Gonzales Arrives in Gulfport, Mississippi	Photographs and other Graphic Materials	9	8	2005	Hard Drive	Preservation-Reproduction-Reference	Magnetic Disk	2014-0012-F	V090805DB-0103	This is the roll and frame number assigned by the White House Photo Office.	7348483	M1Hi_j0011.JPG	Vice President Cheney with Secretary Michael Chertoff and Attorney General Alberto Gonzales Arrives in Gulfport, Mississippi	9	8	2005	V090805DB-0103	M1Hi_j0011.JPG
18540763	Item	Vice President Cheney with Secretary Michael Chertoff and Attorney General Alberto Gonzales Arrives in Gulfport, Mississippi	Photographs and other Graphic Materials	9	8	2005	Hard Drive	Preservation-Reproduction-Reference	Magnetic Disk	2014-0012-F	V090805DB-0104	This is the roll and frame number assigned by the White House Photo Office.	7348483	M1Hi_j0013.JPG	Vice President Cheney with Secretary Michael Chertoff and Attorney General Alberto Gonzales Arrives in Gulfport, Mississippi	9	8	2005	V090805DB-0104	M1Hi_j0013.JPG
18540764	Item	Vice President Cheney with Secretary Michael Chertoff and Attorney General Alberto Gonzales Arrives in Gulfport, Mississippi	Photographs and other Graphic Materials	9	8	2005	Hard Drive	Preservation-Reproduction-Reference	Magnetic Disk	2014-0012-F	V090805DB-0105	This is the roll and frame number assigned by the White House Photo Office.	7348483	M1Hi_j0015.JPG	Vice President Cheney with Secretary Michael Chertoff and Attorney General Alberto Gonzales Arrives in Gulfport, Mississippi	9	8	2005	V090805DB-0105	M1Hi_j0015.JPG
18540765	Item	Vice President Cheney meets with Relief Coordinators and Emergency Responders after Hurricane Katrina	Photographs and other Graphic Materials	9	8	2005	Hard Drive	Preservation-Reproduction-Reference	Magnetic Disk	2014-0012-F	V090805DB-0158	This is the roll and frame number assigned by the White House Photo Office.	7348483	M1Hi_j0121.JPG	Vice President Cheney meets with Relief Coordinators and Emergency Responders after Hurricane Katrina	9	8	2005	V090805DB-0158	M1Hi_j0121.JPG
18540766	Item	Vice President Cheney meets with Relief Coordinators and Emergency Responders after Hurricane Katrina	Photographs and other Graphic Materials	9	8	2005	Hard Drive	Preservation-Reproduction-Reference	Magnetic Disk	2014-0012-F	V090805DB-0159	This is the roll and frame number assigned by the White House Photo Office.	7348483	M1Hi_j0123.JPG	Vice President Cheney meets with Relief Coordinators and Emergency Responders after Hurricane Katrina	9	8	2005	V090805DB-0159	M1Hi_j0123.JPG
18540767	Item	Vice President Cheney meets with Relief Coordinators and Emergency Responders after Hurricane Katrina	Photographs and other Graphic Materials	9	8	2005	Hard Drive	Preservation-Reproduction-Reference	Magnetic Disk	2014-0012-F	V090805DB-0168	This is the roll and frame number assigned by the White House Photo Office.	7348483	M1Hi_j0141.JPG	Vice President Cheney meets with Relief Coordinators and Emergency Responders after Hurricane Katrina	9	8	2005	V090805DB-0168	M1Hi_j0141.JPG
18540768	Item	Vice President Cheney meets with Relief Coordinators and Emergency Responders after Hurricane Katrina	Photographs and other Graphic Materials	9	8	2005	Hard Drive	Preservation-Reproduction-Reference	Magnetic Disk	2014-0012-F	V090805DB-0173	This is the roll and frame number assigned by the White House Photo Office.	7348483	M1Hi_j0151.JPG	Vice President Cheney meets with Relief Coordinators and Emergency Responders after Hurricane Katrina	9	8	2005	V090805DB-0173	M1Hi_j0151.JPG
18540769	Item	Vice President Cheney meets with Relief Coordinators and Emergency Responders after Hurricane Katrina	Photographs and other Graphic Materials	9	8	2005	Hard Drive	Preservation-Reproduction-Reference	Magnetic Disk	2014-0012-F	V090805DB-0174	This is the roll and frame number assigned by the White House Photo Office.	7348483	M1Hi_j0153.JPG	Vice President Cheney meets with Relief Coordinators and Emergency Responders after Hurricane Katrina	9	8	2005	V090805DB-0174	M1Hi_j0153.JPG
18540770	Item	Vice President Cheney meets with Relief Coordinators and Emergency Responders after Hurricane Katrina	Photographs and other Graphic Materials	9	8	2005	Hard Drive	Preservation-Reproduction-Reference	Magnetic Disk	2014-0012-F	V090805DB-0175	This is the roll and frame number assigned by the White House Photo Office.	7348483	M1Hi_j0155.JPG	Vice President Cheney meets with Relief Coordinators and Emergency Responders after Hurricane Katrina	9	8	2005	V090805DB-0175	M1Hi_j0155.JPG
18540771	Item	Vice President Cheney meets with Relief Coordinators and Emergency Responders after Hurricane Katrina	Photographs and other Graphic Materials	9	8	2005	Hard Drive	Preservation-Reproduction-Reference	Magnetic Disk	2014-0012-F	V090805DB-0176	This is the roll and frame number assigned by the White House Photo Office.	7348483	M1Hi_j0157.JPG	Vice President Cheney meets with Relief Coordinators and Emergency Responders after Hurricane Katrina	9	8	2005	V090805DB-0176	M1Hi_j0157.JPG
18540772	Item	Vice President Cheney Meets with Relief Coordinators and Emergency Responders after Hurricane Katrina	Photographs and other Graphic Materials	9	8	2005	Hard Drive	Preservation-Reproduction-Reference	Magnetic Disk	2014-0012-F	V090805DB-0177	This is the roll and frame number assigned by the White House Photo Office.	7348483	M1Hi_j0159.JPG	Vice President Cheney Meets with Relief Coordinators and Emergency Responders after Hurricane Katrina	9	8	2005	V090805DB-0177	M1Hi_j0159.JPG
18540773	Item	Vice President Cheney Meets with Relief Coordinators and Emergency Responders after Hurricane Katrina	Photographs and other Graphic Materials	9	8	2005	Hard Drive	Preservation-Reproduction-Reference	Magnetic Disk	2014-0012-F	V090805DB-0179	This is the roll and frame number assigned by the White House Photo Office.	7348483	M1Hi_j0163.JPG	Vice President Cheney Meets with Relief Coordinators and Emergency Responders after Hurricane Katrina	9	8	2005	V090805DB-0179	M1Hi_j0163.JPG
18540774	Item	Vice President Cheney Meets with Relief Coordinators and Emergency Responders after Hurricane Katrina	Photographs and other Graphic Materials	9	8	2005	Hard Drive	Preservation-Reproduction-Reference	Magnetic Disk	2014-0012-F	V090805DB-0180	This is the roll and frame number assigned by the White House Photo Office.	7348483	M1Hi_j0165.JPG	Vice President Cheney Meets with Relief Coordinators and Emergency Responders after Hurricane Katrina	9	8	2005	V090805DB-0180	M1Hi_j0165.JPG
18540775	Item	Vice President Cheney Meets with Relief Coordinators and Emergency Responders after Hurricane Katrina	Photographs and other Graphic Materials	9	8	2005	Hard Drive	Preservation-Reproduction-Reference	Magnetic Disk	2014-0012-F	V090805DB-0181	This is the roll and frame number assigned by the White House Photo Office.	7348483	M1Hi_j0167.JPG	Vice President Cheney Meets with Relief Coordinators and Emergency Responders after Hurricane Katrina	9	8	2005	V090805DB-0181	M1Hi_j0167.JPG
18540776	Item	Vice President Cheney Meets with Relief Coordinators and Emergency Responders after Hurricane Katrina	Photographs and other Graphic Materials	9	8	2005	Hard Drive	Preservation-Reproduction-Reference	Magnetic Disk	2014-0012-F	V090805DB-0182	This is the roll and frame number assigned by the White House Photo Office.	7348483	M1Hi_j0169.JPG	Vice President Cheney Meets with Relief Coordinators and Emergency Responders after Hurricane Katrina	9	8	2005	V090805DB-0182	M1Hi_j0169.JPG
18540777	Item	Vice President Cheney Meets with Relief Coordinators and Emergency Responders after Hurricane Katrina	Photographs and other Graphic Materials	9	8	2005	Hard Drive	Preservation-Reproduction-Reference	Magnetic Disk	2014-0012-F	V090805DB-0183	This is the roll and frame number assigned by the White House Photo Office.	7348483	M1Hi_j0171.JPG	Vice President Cheney Meets with Relief Coordinators and Emergency Responders after Hurricane Katrina	9	8	2005	V090805DB-0183	M1Hi_j0171.JPG
18540778	Item	Vice President Cheney Takes Aerial Tour of Damaged Areas of Mississippi and Louisiana after Hurricane Katrina	Photographs and other Graphic Materials	9	8	2005	Hard Drive	Preservation-Reproduction-Reference	Magnetic Disk	2014-0012-F	V090805DB-0399	This is the roll and frame number assigned by the White House Photo Office.	7348483	M1Hi_j0093.JPG	Vice President Cheney Takes Aerial Tour of Damaged Areas of Mississippi and Louisiana after Hurricane Katrina	9	8	2005	V090805DB-0399	M1Hi_j0093.JPG
18540779	Item	Vice President Cheney Takes Aerial Tour of Damaged Areas of Mississippi and Louisiana after Hurricane Katrina	Photographs and other Graphic Materials	9	8	2005	Hard Drive	Preservation-Reproduction-Reference	Magnetic Disk	2014-0012-F	V090805DB-0400	This is the roll and frame number assigned by the White House Photo Office.	7348483	M1Hi_j0095.JPG	Vice President Cheney Takes Aerial Tour of Damaged Areas of Mississippi and Louisiana after Hurricane Katrina	9	8	2005	V090805DB-0400	M1Hi_j0095.JPG
18540780	Item	Vice President Cheney Takes Aerial Tour of Damaged Areas of Mississippi and Louisiana after Hurricane Katrina	Photographs and other Graphic Materials	9	8	2005	Hard Drive	Preservation-Reproduction-Reference	Magnetic Disk	2014-0012-F	V090805DB-0434	This is the roll and frame number assigned by the White House Photo Office.	7348483	M1Hi_j0163.JPG	Vice President Cheney Takes Aerial Tour of Damaged Areas of Mississippi and Louisiana after Hurricane Katrina	9	8	2005	V090805DB-0434	M1Hi_j0163.JPG
18540781	Item	Vice President Cheney Takes Aerial Tour of Damaged Areas of Mississippi and Louisiana after Hurricane Katrina	Photographs and other Graphic Materials	9	8	2005	Hard Drive	Preservation-Reproduction-Reference	Magnetic Disk	2014-0012-F	V090805DB-0435	This is the roll and frame number assigned by the White House Photo Office.	7348483	M1Hi_j0165.JPG	Vice President Cheney Takes Aerial Tour of Damaged Areas of Mississippi and Louisiana after Hurricane Katrina	9	8	2005	V090805DB-0435	M1Hi_j0165.JPG
18540782	Item	Vice President Cheney Takes Aerial Tour of Damaged Areas of Mississippi and Louisiana after Hurricane Katrina	Photographs and other Graphic Materials	9	8	2005	Hard Drive	Preservation-Reproduction-Reference	Magnetic Disk	2014-0012-F	V090805DB-0436	This is the roll and frame number assigned by the White House Photo Office.	7348483	M1Hi_j0167.JPG	Vice President Cheney Takes Aerial Tour of Damaged Areas of Mississippi and Louisiana after Hurricane Katrina	9	8	2005	V090805DB-0436	M1Hi_j0167.JPG
18540783	Item	Vice President Cheney Takes Aerial Tour of Damaged Areas of Mississippi and Louisiana after Hurricane Katrina	Photographs and other Graphic Materials	9	8	2005	Hard Drive	Preservation-Reproduction-Reference	Magnetic Disk	2014-0012-F	V090805DB-0437	This is the roll and frame number assigned by the White House Photo Office.	7348483	M1Hi_j0169.JPG	Vice President Cheney Takes Aerial Tour of Damaged Areas of Mississippi and Louisiana after Hurricane Katrina	9	8	2005	V090805DB-0437	M1Hi_j0169.JPG
18540784	Item	Vice President Cheney Takes Aerial Tour of Damaged Areas of Mississippi and Louisiana after Hurricane Katrina	Photographs and other Graphic Materials	9	8	2005	Hard Drive	Preservation-Reproduction-Reference	Magnetic Disk	2014-0012-F	V090805DB-0438	This is the roll and frame number assigned by the White House Photo Office.	7348483	M1Hi_j0171.JPG	Vice President Cheney Takes Aerial Tour of Damaged Areas of Mississippi and Louisiana after Hurricane Katrina	9	8	2005	V090805DB-0438	M1Hi_j0171.JPG
18540785	Item	Vice President Cheney Takes Aerial Tour of Damaged Areas of Mississippi and Louisiana after Hurricane Katrina	Photographs and other Graphic Materials	9	8	2005	Hard Drive	Preservation-Reproduction-Reference	Magnetic Disk	2014-0012-F	V090805DB-0792	This is the roll and frame number assigned by the White House Photo Office.	7348483	M1Hi_j0114.JPG	Vice President Cheney Takes Aerial Tour of Damaged Areas of Mississippi and Louisiana after Hurricane Katrina	9	8	2005	V090805DB-0792	M1Hi_j0114.JPG
18540786	Item	Vice President Cheney Takes Aerial Tour of Damaged Areas of Mississippi and Louisiana after Hurricane Katrina	Photographs and other Graphic Materials	9	8	2005	Hard Drive	Preservation-Reproduction-Reference	Magnetic Disk	2014-0012-F	V090805DB-0798	This is the roll and frame number assigned by the White House Photo Office.	7348483	M1Hi_j0126.JPG	Vice President Cheney Takes Aerial Tour of Damaged Areas of Mississippi and Louisiana after Hurricane Katrina	9	8	2005	V090805DB-0798	M1Hi_j0126.JPG
18540787	Item	Vice President Cheney Takes Aerial Tour of Damaged Areas of Mississippi and Louisiana after Hurricane Katrina	Photographs and other Graphic Materials	9	8	2005	Hard Drive	Preservation-Reproduction-Reference	Magnetic Disk	2014-0012-F	V090805DB-0801	This is the roll and frame number assigned by the White House Photo Office.	7348483	M1Hi_j0132.JPG	Vice President Cheney Takes Aerial Tour of Damaged Areas of Mississippi and Louisiana after Hurricane Katrina	9	8	2005	V090805DB-0801	M1Hi_j0132.JPG
18540788	Item	Vice President Cheney Takes Aerial Tour of Damaged Areas of Mississippi and Louisiana after Hurricane Katrina	Photographs and other Graphic Materials	9	8	2005	Hard Drive	Preservation-Reproduction-Reference	Magnetic Disk	2014-0012-F	V090805DB-0805	This is the roll and frame number assigned by the White House Photo Office.	7348483	M1Hi_j0140.JPG	Vice President Cheney Takes Aerial Tour of Damaged Areas of Mississippi and Louisiana after Hurricane Katrina	9	8	2005	V090805DB-0805	M1Hi_j0140.JPG
